osm_edge_id,physical_edge_id,directed_edge_count,road_name,road_class,length_m,length_m_for_density,traffic_lanes_estimated,traffic_lanes_source,traffic_speed_estimated_kmh,traffic_speed_estimate_source,traffic_speed_08_09_kmh,traffic_speed_daily_avg_kmh,traffic_speed_used_kmh,traffic_speed_source,traffic_lanes_avg,traffic_lanes_max,topis_link_count,topis_record_count,estimated_traffic_volume,inverse_speed_risk,crosswalk_count,crosswalk_weight,traffic_signal_count,traffic_signal_weight,nearest_crosswalk_distance_m,nearest_signal_distance_m,crosswalk_count_per_100m,traffic_signal_count_per_100m,child_facility_count_300m,child_facility_count_300m_capped,road_6lane_or_traffic_weight,child_facility_weight,final_local_method_weight,pedestrian_accident_hybrid_weight,local_method_risk_index,local_method_safety_index,local_method_risk_decile,geometry_wkt
1915358699_2787260863_0,1915358699_2787260863_0,2,남부순환로194길,residential,34.68264546840218,34.68264546840218,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.934872 37.48329, 126.934892 37.482979)"
1916457902_1916457910_0,1916457902_1916457910_0,2,신림로28길,residential,84.07451986106534,84.07451986106534,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,1.0,0,0.0,2.024,0.0,1.1894210060937822,0.0,2.0,2.0,1.0,1.019,1.019,0.0,1.372250885133807,-1.372250885133807,9,"LINESTRING (126.937929 37.471838, 126.936998 37.471998)"
1916457902_1916457923_0,1916457902_1916457923_0,2,신림로14길,residential,44.266052918930846,44.266052918930846,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937929 37.471838, 126.937906 37.47144)"
1916457902_1916457928_0,1916457902_1916457928_0,2,신림로14길,residential,42.192653757068015,42.192653757068015,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,1.0,0,0.0,0.268,0.0,2.3700808338761634,0.0,2.0,2.0,1.0,1.019,1.019,0.0,2.3191688567465287,-2.3191688567465287,9,"LINESTRING (126.937929 37.471838, 126.938368 37.471986)"
1916457903_1916458013_0,1916457903_1916458013_0,1,신림로,secondary,83.25391661959597,83.25391661959597,2.42,topis_observed,19.71,topis_observed,19.70594696969697,21.215546085858584,19.70594696969697,weekday_08_09,2.4166666666666665,4.0,12.0,264.0,464.64,0.050735667174023336,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,1.0,0.9734840412336864,-0.9734840412336864,9,"LINESTRING (126.936205 37.471098, 126.935739 37.47115, 126.935278 37.471234)"
1916457904_1916457907_0,1916457904_1916457907_0,2,신림로14길,residential,67.7261295344981,67.7261295344981,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.939218 37.472403, 126.938611 37.47203)"
1916457904_2253491105_0,1916457904_2253491105_0,2,서림길,residential,13.342284151225854,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.939218 37.472403, 126.939274 37.472292)"
1916457904_2253491108_0,1916457904_2253491108_0,2,서림길,residential,27.357785190834573,27.357785190834573,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.939218 37.472403, 126.939101 37.472631)"
1916457906_1916457910_0,1916457906_1916457910_0,2,신림로28길,residential,54.09295720307504,54.09295720307504,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936399 37.472101, 126.936998 37.471998)"
1916457906_1916457936_0,1916457906_1916457936_0,2,신림로28길,residential,33.09588814136673,33.09588814136673,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936399 37.472101, 126.936032 37.472164)"
1916457906_1916457999_0,1916457906_1916457999_0,2,신림로18길,residential,17.20257370965602,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936399 37.472101, 126.936369 37.471948)"
1916457907_1916457928_0,1916457907_1916457928_0,2,신림로14길,residential,22.822334226858363,22.822334226858363,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938611 37.47203, 126.938533 37.472042, 126.938368 37.471986)"
1916457907_1916458005_0,1916457907_1916458005_0,2,신림로12길,service,28.442287238897848,28.442287238897848,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.938611 37.47203, 126.9387 37.471784)"
1916457908_1916457956_0,1916457908_1916457956_0,2,신림로28길,residential,35.19798536995881,35.19798536995881,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935875 37.471958, 126.935666 37.472227)"
1916457908_1916457999_0,1916457908_1916457999_0,2,신림로18길,residential,45.348187708083024,45.348187708083024,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935875 37.471958, 126.935966 37.472, 126.936369 37.471948)"
1916457908_2932336695_0,1916457908_2932336695_0,2,신림로18길,residential,19.932063067118825,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935875 37.471958, 126.935679 37.471868)"
1916457909_1916457957_0,1916457909_1916457957_0,2,복은4길,residential,21.4267147525673,21.4267147525673,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938078 37.47322, 126.938098 37.473412)"
1916457909_1916457992_0,1916457909_1916457992_0,2,복은4길,service,68.20758701728722,68.20758701728722,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.938078 37.47322, 126.93861 37.473247, 126.938696 37.473424)"
1916457909_1916458000_0,1916457909_1916458000_0,2,복은4길,residential,150.20347696571605,150.20347696571605,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938078 37.47322, 126.938021 37.473058, 126.937948 37.472913, 126.937804 37.472794, 126.937149 37.473028, 126.936926 37.472796)"
1916457910_1916458012_0,1916457910_1916458012_0,2,복은4길,residential,23.65989605897779,23.65989605897779,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936998 37.471998, 126.936908 37.472198)"
1916457914_1916457988_0,1916457914_1916457988_0,2,신림로30길,residential,31.530498720144948,31.530498720144948,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,1.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935478 37.47214, 126.935416 37.47186)"
1916457914_2932336695_0,1916457914_2932336695_0,2,신림로22길,residential,35.07699587243924,35.07699587243924,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935478 37.47214, 126.935679 37.471868)"
1916457914_2932336697_0,1916457914_2932336697_0,2,신림로30길,residential,5.52186981437498,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935478 37.47214, 126.935489 37.472189)"
1916457915_1916457922_0,1916457915_1916457922_0,2,신림로18가길,residential,35.060816167734345,35.060816167734345,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935143 37.471977, 126.934793 37.472126)"
1916457915_1916457988_0,1916457915_1916457988_0,2,신림로18가길,residential,27.36172166318325,27.36172166318325,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935143 37.471977, 126.935416 37.47186)"
1916457915_1916458007_0,1916457915_1916458007_0,2,신림로28길,residential,59.02469484005755,59.02469484005755,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935143 37.471977, 126.935218 37.472504)"
1916457918_1916457994_0,1916457918_1916457994_0,2,서림6길,residential,46.75385426926321,46.75385426926321,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937097 37.472284, 126.937178 37.472321, 126.937449 37.472593)"
1916457918_1916457994_1,1916457918_1916457994_1,2,서림6길,service,69.86272860290654,69.86272860290654,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.937449 37.472593, 126.937301 37.47264, 126.937178 37.472634, 126.937031 37.47244, 126.93702 37.472359, 126.937097 37.472284)"
1916457918_1916458012_0,1916457918_1916458012_0,2,서림6길,residential,19.215041908261355,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937097 37.472284, 126.936908 37.472198)"
1916457919_1916457967_0,1916457919_1916457967_0,2,서림6길,service,41.9140375626981,41.9140375626981,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.938514 37.472777, 126.938953 37.472922)"
1916457919_1916458002_0,1916457919_1916458002_0,2,서림6길,service,23.578412415571194,23.578412415571194,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.938514 37.472777, 126.938471 37.472683, 126.938488 37.472572)"
1916457919_1916458006_0,1916457919_1916458006_0,2,서림6길,service,42.112777986505236,42.112777986505236,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.938514 37.472777, 126.938404 37.47283, 126.938342 37.472985, 126.938484 37.472993)"
1916457920_1916457924_0,1916457920_1916457924_0,2,신림로30길,residential,53.14268795666897,53.14268795666897,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93574 37.473324, 126.936196 37.473012)"
1916457920_1916457953_0,1916457920_1916457953_0,2,신림로30길,residential,60.736187477533015,60.736187477533015,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93574 37.473324, 126.935621 37.472786)"
1916457920_1916457975_0,1916457920_1916457975_0,2,신림로30길,residential,23.786981418327308,23.786981418327308,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93574 37.473324, 126.935786 37.473534)"
1916457922_1916457981_0,1916457922_1916457981_0,2,신림로18가길,residential,29.553587039985985,29.553587039985985,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.934793 37.472126, 126.934498 37.472251)"
1916457922_1916457995_0,1916457922_1916457995_0,2,신림로26길,residential,85.86680279922524,85.86680279922524,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.934793 37.472126, 126.934931 37.47289)"
1916457923_1916457985_0,1916457923_1916457985_0,2,신림로14길,residential,26.643254680136998,26.643254680136998,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937906 37.47144, 126.938206 37.471411)"
1916457924_1916457929_0,1916457924_1916457929_0,2,신림로28길,residential,74.39720711485164,74.39720711485164,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936196 37.473012, 126.936068 37.472351)"
1916457924_1916457984_0,1916457924_1916457984_0,2,신림로30길,residential,67.23498868555954,67.23498868555954,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936196 37.473012, 126.936685 37.472679, 126.936732 37.472593)"
1916457925_1916457926_0,1916457925_1916457926_0,2,신림로26길,residential,74.75250672106915,74.75250672106915,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93442 37.472284, 126.934525 37.472951)"
1916457925_1916457968_0,1916457925_1916457968_0,2,신림로18가길,residential,92.01307257360101,92.01307257360101,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93442 37.472284, 126.934249 37.472393, 126.934077 37.472649, 126.934146 37.473009)"
1916457925_1916457981_0,1916457925_1916457981_0,2,신림로18가길,residential,7.818717701139519,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93442 37.472284, 126.934498 37.472251)"
1916457926_1916457968_0,1916457926_1916457968_0,2,신림로26길,residential,34.127907027870855,34.127907027870855,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,1.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.934525 37.472951, 126.934146 37.473009)"
1916457926_1916457995_0,1916457926_1916457995_0,2,신림로26길,residential,36.43701877553833,36.43701877553833,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.934525 37.472951, 126.934931 37.47289)"
1916457928_1916457963_0,1916457928_1916457963_0,2,신림로14길,residential,41.371280236608904,41.371280236608904,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938368 37.471986, 126.938294 37.472102, 126.938085 37.472279)"
1916457928_1916458004_0,1916457928_1916458004_0,2,신림로12길,residential,35.55854296671724,35.55854296671724,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938368 37.471986, 126.938528 37.471693)"
1916457929_1916457936_0,1916457929_1916457936_0,2,신림로28길,residential,21.003144904589387,21.003144904589387,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936068 37.472351, 126.936032 37.472164)"
1916457929_1916457989_0,1916457929_1916457989_0,2,복은4길,residential,73.51359040821205,73.51359040821205,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936068 37.472351, 126.93689 37.47224)"
1916457930_1916457959_0,1916457930_1916457959_0,2,신림로28길,residential,31.68443428143604,31.68443428143604,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.934971 37.473449, 126.934941 37.473338, 126.93504 37.473186)"
1916457930_1916457964_0,1916457930_1916457964_0,2,신림로28길,residential,72.805716695702,72.805716695702,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.934971 37.473449, 126.934504 37.473515, 126.934332 37.473273)"
1916457932_1916457938_0,1916457932_1916457938_0,2,복은2길,residential,127.81373090824808,127.81373090824808,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937127 37.473623, 126.936958 37.473377, 126.936676 37.473411, 126.93628 37.473554, 126.936001 37.473752)"
1916457932_1916457939_0,1916457932_1916457939_0,2,복은2길,residential,81.51692954859976,81.51692954859976,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937127 37.473623, 126.936308 37.473962)"
1916457932_1916457957_0,1916457932_1916457957_0,2,복은2길,residential,89.73410848999589,89.73410848999589,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937127 37.473623, 126.937393 37.473513, 126.938098 37.473412)"
1916457932_1916457997_0,1916457932_1916457997_0,2,복은2길,residential,78.0971671136871,78.0971671136871,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937127 37.473623, 126.937401 37.473892, 126.93781 37.474039)"
1916457936_1916457956_0,1916457936_1916457956_0,2,신림로28길,residential,33.0958614550769,33.0958614550769,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936032 37.472164, 126.935666 37.472227)"
1916457938_1916457969_0,1916457938_1916457969_0,2,복은2길,residential,33.90593965878886,33.90593965878886,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936001 37.473752, 126.936238 37.473992)"
1916457938_1916457998_0,1916457938_1916457998_0,2,복은2길,residential,14.862933179693576,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936001 37.473752, 126.935897 37.473646)"
1916457939_1916457969_0,1916457939_1916457969_0,2,복은2길,residential,6.996968987799589,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936308 37.473962, 126.936238 37.473992)"
1916457945_1916457981_0,1916457945_1916457981_0,2,신림로,residential,44.67466938466792,44.67466938466792,2.42,topis_observed,19.71,topis_observed,19.70594696969697,21.215546085858584,19.70594696969697,weekday_08_09,2.4166666666666665,4.0,12.0,264.0,193.6,0.050735667174023336,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.39878674239045453,0.39878674239045453,8,"LINESTRING (126.934229 37.47191, 126.934498 37.472251)"
1916457945_1916458001_0,1916457945_1916458001_0,2,신림로22길,residential,107.20740897743065,107.20740897743065,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.934229 37.47191, 126.934581 37.471946, 126.934873 37.471901, 126.935384 37.471714)"
1916457946_1916457971_0,1916457946_1916457971_0,2,신림로8길,residential,70.39700437489677,70.39700437489677,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938314 37.471482, 126.939086 37.471322)"
1916457946_1916457985_0,1916457946_1916457985_0,2,신림로12길,residential,12.425289675929879,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938314 37.471482, 126.938206 37.471411)"
1916457946_1916458004_0,1916457946_1916458004_0,2,신림로12길,residential,30.848323101693815,30.848323101693815,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938314 37.471482, 126.938388 37.471512, 126.938528 37.471693)"
1916457947_1916457958_0,1916457947_1916457958_0,2,서림6길,residential,40.50348679283444,40.50348679283444,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937977 37.47237, 126.938364 37.472565)"
1916457947_1916457963_0,1916457947_1916457963_0,2,신림로14길,residential,13.908760099052724,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937977 37.47237, 126.938085 37.472279)"
1916457947_1916457994_0,1916457947_1916457994_0,2,서림6길,residential,61.74471663991155,61.74471663991155,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937977 37.47237, 126.937915 37.472302, 126.937449 37.472593)"
