walk_edge_id,source_u,source_v,length_m,walking_type,crosswalk,overpass,bridge,tunnel,building,park_green,emd_nm,edge_safety_basis,case_A_subtype,matched_road_id,matched_road_risk_index,matched_road_risk_pct,safety_score_0_1,geometry_wkt,case_A_reference_distance_m,case_A_reference_overlap_ratio,case_A_reference_angle_diff_deg,nearest_road_distance_m,distance_discount_factor,case_D_distance_m,crossing_mapping_strategy,crosswalk_midpoint_road_id,crosswalk_midpoint_road_distance_m,walking_risk_score_0_1
274740,123431.0,122937.0,51.069,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,1834173170_5601230599_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.94419695318715 37.47786629920626, 126.94409558712103 37.47741330633934)",,,,,,,,,,0.48733748645720476
274741,17223.0,17224.0,26.495,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2280572144_2280572211_0,0.861422071133613,0.784534127843987,0.784534127843987,"LINESTRING (126.96827087049313 37.470536883347236, 126.96853397447595 37.470650961823104)",,,,,,,,,,0.784534127843987
274271,188991.0,188258.0,7.319,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2822483016_4626357389_0,-1.3342644057016375,0.010698808234019502,0.010698808234019502,"LINESTRING (126.91098376382523 37.48473634324189, 126.91097818130382 37.48480213515742)",,,,,,,,,,0.010698808234019502
274863,16416.0,16420.0,59.778,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2824423022_2824426065_0,-0.8338966783781916,0.7241332611050921,0.4555666792202311,"LINESTRING (126.91094531446616 37.48002969646044, 126.91146310943115 37.479683559064284)",,,,19.835202099403883,0.629119947514903,,,,,0.4555666792202311
282139,120525.0,83820.0,36.231,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1790446225_3927957327_0,1.6621118978554503,0.8405335861321777,0.8405335861321777,"LINESTRING (126.95144831288856 37.46595797610401, 126.95185503785572 37.465996285321644)",,,,,,,,,,0.8405335861321777
281232,35239.0,35240.0,33.118,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2824614117_4125223585_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92176918612687 37.472724624907855, 126.92174078202324 37.47242709256451)",,,,0.13486406504479267,1.0,,,,,0.48733748645720476
281233,110546.0,33803.0,17.116,1000,0,0,0,0,1,0,신림동,case_D_crossing,,2824617489_4127273699_0,6.46644496435172,0.9183369447453954,0.9183369447453954,"LINESTRING (126.91763599485094 37.47811029744662, 126.91765171821532 37.477956593226004)",,,,,,4.020580387184736,max_risk_intersecting_or_within_8m,,,0.9183369447453954
281243,120136.0,120137.0,18.339,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,1834173160_1834173165_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.95010081029324 37.47733149575233, 126.95006025795907 37.47716945549092)",,,,,,,,,,0.48733748645720476
281244,115113.0,113998.0,34.605,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,13391400207_13391400210_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93581558555705 37.48766162273802, 126.93546962318574 37.48780728230131)",,,,,,,,,,0.13326110509209102
281768,38796.0,114956.0,108.279,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1846256133_1846256135_0,0.7907189167976515,0.7617822318526544,0.7617822318526544,"LINESTRING (126.92852148280173 37.4830688229224, 126.92817749059775 37.483103137412954, 126.92775551109355 37.483225695658085, 126.92750395862238 37.48350207609613)",,,,,,,,,,0.7617822318526544
281771,78947.0,78948.0,12.799,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,4619506601_4619506610_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.95780278556535 37.48494679446171, 126.95778477181048 37.48506121608785)",,,,2.0071914686003094,1.0,,,,,0.13326110509209102
280416,95534.0,95560.0,32.611,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,13367904410_13367904411_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93578189338898 37.48675991172949, 126.93575342457369 37.48646696052289)",,,,,,,,,,0.13326110509209102
270041,83916.0,83917.0,35.181,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1793018815_8146884578_0,-1.307343578050236,0.2856175514626219,0.2856175514626219,"LINESTRING (126.95079262946818 37.46245810109409, 126.95107987621216 37.462238899065795)",,,,,,,,,,0.2856175514626219
270048,2.0,172.0,13.442,1000,1,0,1,0,0,0,신림동,case_D_crosswalk,,13204980243_1835221311_0,10.317452694805828,0.9517876489707475,0.9517876489707475,"LINESTRING (126.93350848376527 37.4736659538598, 126.93359830355708 37.473568263554654)",,,,,,,,13204980243_1835221311_0,31.87618331892207,0.9517876489707475
271357,123607.0,123616.0,11.997,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,10554543195_2824731178_0,-1.3321831060331903,0.13326110509209102,0.09356184883206363,"LINESTRING (126.94060580745843 37.4874586295079, 126.94069549321505 37.48753972773042)",,,,16.916232041627733,0.7020941989593067,,,,,0.09356184883206363
269561,52176.0,52177.0,12.685,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2824632237_2824632251_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91609270456831 37.46304045639354, 126.91603349216356 37.463144544236535)",,,,0.0,1.0,,,,,0.48733748645720476
269562,116612.0,116611.0,28.593,1000,0,0,0,0,0,0,신림동,case_A_separated,walking_type_only,,,,0.0,"LINESTRING (126.93834671068308 37.472597360915, 126.93831216329414 37.47270719404434, 126.93815711362082 37.47269795873431, 126.93813414972941 37.47268879245017)",,,,,,,,,,0.0
269563,89555.0,89556.0,15.563,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1835142233_7097412864_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93131173264898 37.48721849463786, 126.93145540594809 37.4871375249088)",,,,,,,,,,0.48733748645720476
269564,53720.0,53357.0,21.187,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,13234700544_2824624011_0,1.1793512162553057,0.8182556879739978,0.8182556879739978,"LINESTRING (126.93025872868424 37.466911643836234, 126.93046025243414 37.466808497808664)",,,,,,,,,,0.8182556879739978
269568,68038.0,118879.0,40.512,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_parallel_separated,436830530_5406462570_0,10.190480494939614,0.9497562296858072,0.0,"LINESTRING (126.96010814847443 37.47863497713869, 126.96052700963371 37.47848731473686)",18.29441906868086,0.999615593820129,1.8926018515031728,,,,,,,0.0
269569,83446.0,83454.0,57.903,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,2824756405_2824756472_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.95535569670386 37.48493159162988, 126.95522402249554 37.4850078271755, 126.95473342326524 37.48497903321539)",,,,2.0064860815177297,1.0,,,,,0.48733748645720476
271482,109974.0,16325.0,44.86,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824621854_2824621858_0,-0.8338966783781916,0.7241332611050921,0.7241332611050921,"LINESTRING (126.91586040185825 37.47466285029962, 126.91624332571452 37.47439783954693)",,,,,,,,,,0.7241332611050921
270453,112004.0,112003.0,46.241,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,10602988187_10602988192_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91777359170186 37.46313621467495, 126.9180875510693 37.46280311223721)",,,,,,,,,,0.48733748645720476
270461,96023.0,96024.0,31.586,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_named_local_parallel_separated,1834138947_1915358696_0,-0.9282886295848564,0.48733748645720476,0.0,"LINESTRING (126.93704053263932 37.48248326831909, 126.93735654189061 37.48235069969013)",4.90067799701665,0.9996301314040955,1.1052125389130083,,,,,,,0.0
278173,92490.0,92491.0,21.702,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2841340193_2841340199_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93394280028986 37.4683588442103, 126.93387405526832 37.46817114322708)",,,,,,,,,,0.48733748645720476
278179,80843.0,80941.0,31.863,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,13700931803_2824756349_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.95661520537291 37.48021195794896, 126.95630174669479 37.48035344727353)",,,,0.0,1.0,,,,,0.13326110509209102
277704,37168.0,37169.0,38.08,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,10598428029_10602992359_0,17.653302372801974,0.9880823401950163,0.4749911543536347,"LINESTRING (126.91888383909522 37.460634835983875, 126.91845346550129 37.460629965482674)",,,,27.120776423766962,0.48072021432939127,,,,,0.4749911543536347
277705,67387.0,67388.0,79.157,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,2824420132_2824420139_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91488831198879 37.483072385121325, 126.91565877046565 37.483204529902494, 126.91574678574325 37.483252843202166)",,,,0.0,1.0,,,,,0.48733748645720476
278582,96636.0,96598.0,99.391,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1845153533_1845153559_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93850961229853 37.477041839019144, 126.93838910673077 37.47691819378119, 126.93824007779504 37.47656109995692, 126.93778634580823 37.47658832469732)",,,,,,,,,,0.48733748645720476
275906,37188.0,37902.0,12.381,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,10598428029_13208283687_0,10.588252714333631,0.9536836403033586,0.9536836403033586,"LINESTRING (126.92211409222652 37.46107614265908, 126.92224316153874 37.46111926720269)",,,,,,,,,,0.9536836403033586
274868,120896.0,120922.0,44.035,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2059839324_2059839339_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.94825026523807 37.48458219983649, 126.94874688153475 37.48455380929512)",,,,,,,,,,0.48733748645720476
274869,120885.0,120886.0,14.817,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,1834116206_1834116213_0,8.643069867554518,0.9401408450704225,0.9328848744026953,"LINESTRING (126.94806562754921 37.479049042488995, 126.94789811328792 37.479048968740706)",,,,5.308718452379704,0.9922820386905074,,,,,0.9328848744026953
274395,115020.0,110850.0,29.685,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4124781070_4124781198_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91911459767613 37.47134588381967, 126.91903225356467 37.471218285756784, 126.9189952245316 37.471097874048155)",,,,,,,,,,0.48733748645720476
274401,68029.0,67859.0,57.811,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_named_local_parallel_separated,1789842696_7413201171_0,3.827919181624111,0.8817713976164681,0.0,"LINESTRING (126.95834412275954 37.471718610910294, 126.95823295381739 37.471205321097266)",10.087990229331096,0.9996244086032173,0.739327602586684,,,,,,,0.0
275729,38636.0,38637.0,35.482,1111,0,0,0,0,0,0,신림동,case_A_separated,1111_parallel_separated,1793919659_1844851848_0,8.918311650880659,0.9413596966413867,0.0,"LINESTRING (126.92887674587715 37.486988197879256, 126.92899670033638 37.48668312866781)",12.22217242041632,0.9996252445082989,1.1312956921777158,,,,,,,0.0
281064,119077.0,68055.0,17.741,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,8482861592_8482861595_0,0.2816133649627812,0.7567713976164681,0.19042916119090267,"LINESTRING (126.96097575712089 37.48413973683486, 126.96091584705204 37.48429228780193)",,,,52.32029672768454,0.2516336661119587,,,,,0.19042916119090267
281248,89812.0,89574.0,32.348,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,10175378228_4619715216_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93323262295591 37.490299615479785, 126.93358558473462 37.49037609972197)",,,,,,,,,,0.48733748645720476
270204,67576.0,67577.0,30.167,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2824756308_2824756366_0,2.302060852129525,0.8629469122426869,0.8629469122426869,"LINESTRING (126.95954403719799 37.487419525946, 126.95955016705071 37.48714776150314)",,,,,,,,,,0.8629469122426869
271483,92400.0,92402.0,27.898,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,4371039076_4371039078_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.9314716900848 37.47035535600658, 126.93120765268199 37.47021788858658)",,,,0.0,1.0,,,,,0.6847914409534128
271487,96124.0,96126.0,52.027,1111,0,0,0,0,0,0,봉천동,case_A_separated,1111_named_local_parallel_separated,2787688476_2787724115_0,-0.9282886295848564,0.48733748645720476,0.0,"LINESTRING (126.9387475910653 37.48100575437418, 126.93821901995088 37.481211449802814)",4.72251730846055,0.9996345310243329,2.1587939449719613,,,,,,,0.0
271488,78471.0,68264.0,52.147,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2160502087_8336000850_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.95689718529445 37.478271493495384, 126.95713025985232 37.478703067913145)",,,,,,,,,,0.48733748645720476
271039,90188.0,90191.0,55.679,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2045931949_2045932030_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93289699416353 37.47873918771752, 126.93244869789126 37.47909137102452)",,,,,,,,,,0.13326110509209102
271040,96605.0,96607.0,12.234,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1845153485_1845153566_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93809677452627 37.47622689456785, 126.93810817019389 37.47633675162976)",,,,,,,,,,0.13326110509209102
271047,20519.0,20518.0,14.758,1000,0,0,0,0,0,0,봉천동,case_A_separated,walking_type_only,,,,0.0,"LINESTRING (126.9308168034234 37.4887345713955, 126.93095738829088 37.48866294147762)",,,,,,,,,,0.0
276870,110844.0,114981.0,18.184,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4124781048_4124781050_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91776518022003 37.47122670983288, 126.91772228523405 37.47106648034256)",,,,,,,,,,0.48733748645720476
276871,37202.0,37203.0,35.92,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,13208283661_13208283688_0,13.049332919532487,0.9700704225352113,0.3360504343132823,"LINESTRING (126.92121290671056 37.461317983587854, 126.92101217221082 37.46121264051154, 126.92101794912654 37.46117604991082, 126.92108689191737 37.46109833273622)",,,,41.893954381317826,0.3464185965334743,,,,,0.3360504343132823
276877,17169.0,17200.0,18.08,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2280572197_2280572259_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.96805057085159 37.4727936048146, 126.96784618055237 37.47279354937366)",,,,,,,,,,0.13326110509209102
278309,113844.0,113846.0,115.482,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2824120387_2824706934_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93399771160307 37.491215468885216, 126.93409973893966 37.49086747421325, 126.93438751441985 37.49022397721055)",,,,,,,,,,0.48733748645720476
277286,110489.0,110490.0,95.59,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4370507936_4370507937_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.91887233091161 37.48074885614731, 126.9187957512743 37.480748803540784, 126.91856038164033 37.48152675271806)",,,,,,,,,,0.6847914409534128
275025,114221.0,90479.0,101.961,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4370542568_4370587858_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93251638154325 37.47407945401843, 126.9329698222811 37.474363494195444, 126.93328569057952 37.4743590958286, 126.93346385703568 37.47420815098866)",,,,,,,,,,0.48733748645720476
275026,110375.0,33776.0,30.006,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2822483010_4626304755_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.92146779139243 37.48405758160311, 126.92137233442692 37.48379814784231)",,,,,,,,,,0.6847914409534128
276318,92763.0,92739.0,10.122,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,13204886788_13204897821_0,7.405214789434667,0.9287648970747562,0.9287648970747562,"LINESTRING (126.93134908691803 37.46627019196811, 126.931314712279 37.46618320639976)",,,,,,,,,,0.9287648970747562
276319,39209.0,38902.0,48.702,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824647091_4370539548_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92730191840542 37.47796679308486, 126.9273284607432 37.478060200085636, 126.9272375840449 37.47839550156232)",,,,,,,,,,0.48733748645720476
281595,89779.0,89780.0,24.284,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2824706909_4619723947_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93162249668225 37.490904209075225, 126.93156884005239 37.49068962562919)",,,,,,,,,,0.48733748645720476
281798,37764.0,37759.0,38.811,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4125224054_4125224067_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92332727573782 37.473761699041255, 126.92369459318805 37.47395296332308)",,,,,,,,,,0.48733748645720476
278687,89336.0,89335.0,58.871,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1844753651_1844851892_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92516522786744 37.48596597420384, 126.92581721370294 37.48607289455142)",,,,,,,,,,0.48733748645720476
270784,37782.0,37781.0,79.673,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,4124802450_4124802456_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92333440572799 37.47199576944326, 126.92330318197251 37.47127833825126)",,,,0.48759636725047095,1.0,,,,,0.48733748645720476
270785,38611.0,38636.0,85.889,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,1793919659_1795169761_0,4.307703343063141,0.8903033586132177,0.8903033586132177,"LINESTRING (126.92839162209987 37.487488527354685, 126.9286853397378 37.48692610066193, 126.92887674587715 37.486988197879256)",,,,0.0,1.0,,,,,0.8903033586132177
270786,110028.0,18255.0,12.587,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824415850_4626274474_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91849091286336 37.48819785964619, 126.91858655584602 37.48828183944112)",,,,,,,,,,0.48733748645720476
269728,90242.0,90252.0,16.64,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824647086_2824692724_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93487409873966 37.477124568007476, 126.93483402353841 37.47697807781063)",,,,,,,,,,0.48733748645720476
269729,189001.0,89700.0,56.598,1111,0,0,0,0,0,0,신림동,case_A_separated,1111_parallel_separated,2822487091_2822487098_0,4.898261282580826,0.8946370530877573,0.0,"LINESTRING (126.90961991713107 37.483691342600764, 126.90939979506025 37.48364730992298, 126.90898697775327 37.48363821982753)",8.462626683076131,0.9996351415365654,0.8648927066594654,,,,,,,0.0
270331,119646.0,119629.0,87.461,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,4619539837_8537416816_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.95741920481318 37.49003965989619, 126.95815828162864 37.48951605027412)",,,,,,,,,,0.13326110509209102
271627,16308.0,16301.0,31.835,1000,0,0,0,0,1,0,신림동,case_D_crossing,,2824618318_436842756_0,14.147105844304384,0.9757583965330444,0.9757583965330444,"LINESTRING (126.91518205869451 37.47758295463537, 126.91553040038818 37.47765510321519)",,,,,,3.727575193995355,max_risk_intersecting_or_within_8m,,,0.9757583965330444
277009,110374.0,110375.0,72.09,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,4626304755_8475894446_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.9212016285776 37.48448040982661, 126.92103197255996 37.48429759003804, 126.92146779139243 37.48405758160311)",,,,0.0,1.0,,,,,0.6847914409534128
277021,89774.0,89773.0,27.953,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,10583716470_10583716472_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93257331841562 37.49153887698999, 126.93259734725719 37.491433998438964, 126.93266927074835 37.4913005402051)",,,,,,,,,,0.13326110509209102
277022,119503.0,76499.0,38.955,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,2160502087_5406451714_0,4.373798245595073,0.8908450704225352,0.8908450704225352,"LINESTRING (126.95729166592038 37.4789224470453, 126.95747395550336 37.479241958119346)",,,,,,,,,,0.8908450704225352
277866,116853.0,116854.0,47.29,1111,0,0,0,0,0,0,남현동,case_B_nearest_road,,2254642391_2279225311_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.97686684220932 37.472569187019495, 126.97681693461286 37.47275194467234, 126.9765377948319 37.47266447906529)",,,,0.0,1.0,,,,,0.48733748645720476
274633,123980.0,123974.0,4.135,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,1845153505_2253491100_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.94034071952433 37.47478432907775, 126.94033207588552 37.474820941753585)",,,,1.017612822296444,1.0,,,,,0.48733748645720476
275185,116037.0,116038.0,31.768,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,13700931831_3430063002_0,0.8057425762168068,0.7658450704225352,0.7658450704225352,"LINESTRING (126.94088138017169 37.48323088978708, 126.94119260749355 37.48308800999268)",,,,1.2937890926075684,1.0,,,,,0.7658450704225352
276060,115090.0,90156.0,8.636,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2045931999_2045932020_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93228147167964 37.479832769751006, 126.93228154189795 37.4797549586496)",,,,,,,,,,0.48733748645720476
276061,92948.0,92955.0,225.664,1000,0,0,0,0,0,0,신림동,case_D_crossing,,13137648449_4373539247_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.93237615451817 37.460801103547816, 126.93260817001355 37.460831134496566, 126.93338656287696 37.460998494464974, 126.93361571042934 37.46102623324807, 126.93383961483723 37.46106297593744, 126.9339664086428 37.46110409412454, 126.9339721103681 37.46114986871556, 126.93386239928581 37.461271248582996, 126.93371928164918 37.46135569850103, 126.93365272180966 37.46137869384774, 126.9335177870047 37.4613763294438, 126.93323694626307 37.461364581270395)",,,,,,21.74233041522888,max_risk_intersecting_or_within_8m,,,0.48733748645720476
276069,120786.0,120775.0,55.424,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,1835091706_2164686947_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.94462171477386 37.47786649904873, 126.94450840930365 37.47737535820443)",,,,,,,,,,0.13326110509209102
274541,115513.0,115516.0,18.815,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,1789842696_4747978453_1,4.180655031875675,0.8894907908992417,0.8894907908992417,"LINESTRING (126.95810661614978 37.46853598845705, 126.95809455803813 37.46870524282596)",,,,1.809857474805158,1.0,,,,,0.8894907908992417
282183,89310.0,89285.0,29.087,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1835246024_1844752491_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.92386220959129 37.48812563350658, 126.92418123099463 37.48818934761202)",,,,,,,,,,0.48733748645720476
282184,52940.0,52942.0,39.628,1011,0,0,0,0,0,0,신림동,case_B_shared_road,,2824695047_4371039052_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.92850218005249 37.4705005118136, 126.92851293721078 37.47039014738396, 126.92882183815986 37.470398823930076)",,,,,,,,,,0.6847914409534128
281810,116970.0,115378.0,77.868,1111,0,0,0,0,0,0,남현동,case_B_shared_road,,2254642407_2279205251_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.97233217601395 37.47447932358862, 126.9729052865795 37.47501186568404)",,,,,,,,,,0.6847914409534128
281831,110022.0,18254.0,27.676,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,4626274476_4632419513_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91815536929316 37.48863245397243, 126.91846647773822 37.488659368941356)",,,,,,,,,,0.48733748645720476
281832,100952.0,100977.0,58.154,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2841340165_2841340182_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.94005853600557 37.46856386324398, 126.94021973178428 37.46805588290808)",,,,,,,,,,0.48733748645720476
279280,114021.0,114041.0,95.428,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,1915358678_5883307240_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.9320566198236 37.48395295846606, 126.93212320966562 37.48309478616298)",,,,,,,,,,0.48733748645720476
279281,38684.0,38674.0,41.844,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,7097412846_7097412847_0,-1.3321831060331903,0.13326110509209102,0.13326110509209102,"LINESTRING (126.93091723426285 37.48678439175892, 126.93102527060019 37.48641733166048)",,,,,,,,,,0.13326110509209102
279282,114761.0,114762.0,10.173,1111,0,0,0,0,0,0,신림동,case_B_nearest_road,,11549138033_2834984780_0,-0.9282886295848564,0.48733748645720476,0.29767840523714606,"LINESTRING (126.93803558049767 37.46687120362477, 126.93792073601514 37.46686656621169)",,,,20.566960185954297,0.6108259953511426,,,,,0.29767840523714606
279283,110416.0,33764.0,17.065,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2822483010_4626323215_0,-0.9109800094061395,0.6847914409534128,0.6847914409534128,"LINESTRING (126.92060666026524 37.48365269359846, 126.92079809664504 37.48367189342682)",,,,,,,,,,0.6847914409534128
269449,53301.0,53307.0,35.904,1111,0,0,0,0,0,0,신림동,case_B_shared_road,,2824414431_4631170207_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.91640242462277 37.48788206019813, 126.91630821887873 37.488196723545386)",,,,,,,,,,0.48733748645720476
269450,113764.0,115114.0,188.112,1000,0,0,0,0,0,0,신림동,case_A_separated,walking_type_only,,,,0.0,"LINESTRING (126.9298056917933 37.46056790057266, 126.92962258949709 37.46057994003047, 126.92952995148214 37.46056028409598, 126.92928604338678 37.46042854559772, 126.92894895462535 37.46016515780104, 126.92881921807249 37.46005308765047, 126.92877909863368 37.45997525207744, 126.92871042196435 37.459737199317225, 126.92865605904035 37.45954263799529, 126.92859583922994 37.45946936735878, 126.92851274617622 37.45940398356554)",,,,,,,,,,0.0
269458,67862.0,67861.0,21.127,1111,0,0,0,0,0,0,봉천동,case_B_shared_road,,10287371034_4196311091_0,-0.9282886295848564,0.48733748645720476,0.48733748645720476,"LINESTRING (126.96079482730262 37.47544075259029, 126.96101621197856 37.47536930818252)",,,,,,,,,,0.48733748645720476
269464,68049.0,18561.0,15.41,1111,0,0,0,0,0,0,봉천동,case_B_nearest_road,,2824759204_2824759283_0,3.34034519461359,0.8763542795232936,0.3191454781073994,"LINESTRING (126.95817726437359 37.49203907929841, 126.95822520823661 37.491905597014046)",,,,39.94085564241167,0.3641740396144394,,,,,0.3191454781073994
