searchConditionText,searchCondition,searchKeyword,pageIndex,pageUnit,recordCountPerPage,zoneYn,acdnt_no,engn_code,acdnt_year,acdnt_dd_dc,dfk_code,dfk_dc,tmzon_div_1_code,tmzon_div_1_dc,occrrnc_time_code,occrrnc_time_dc,legaldong_code,legaldong_name,acdnt_hcode,acdnt_hdc,acdnt_mcode,acdnt_mdc,acdnt_code,acdnt_dc,lrg_violt_1_code,lrg_violt_1_dc,x_crdnt,y_crdnt,wether_sttus_code,wether_sttus_dc,road_stle_code,road_stle_dc,hhdgw_at,acdnt_gae_code,acdnt_gae_dc,dprs_cnt,sep_cnt,slp_cnt,inj_aplcnt_cnt,wrngdo_vhcle_asort_hcode,wrngdo_vhcle_asort_hdc,wrngdo_vhcle_asort_code,wrngdo_vhcle_asort_dc,injury_dgree_1_hcode,injury_dgree_1_hdc,injury_dgree_1_code,injury_dgree_1_dc,acdnt_age_1_code,acdnt_age_1_dc,sexdstn_div_1_code,sexdstn_div_1_dc,dmge_vhcle_asort_hcode,dmge_vhcle_asort_hdc,dmge_vhcle_asort_code,dmge_vhcle_asort_dc,injury_dgree_2_hcode,injury_dgree_2_hdc,injury_dgree_2_code,injury_dgree_2_dc,acdnt_age_2_code,acdnt_age_2_dc,sexdstn_div_2_code,sexdstn_div_2_dc,bdy_injury_part_1_code,bdy_injury_part_1_dc,bdy_injury_part_2_code,bdy_injury_part_2_dc,spt_otlnmap_at,rdse_sttus_code,rdse_sttus_dc,acdnt_pos,acdnt_des,road_div,road_no,route_nm,otn_acdnt_no,city_idt_code,city_idt_dc,xCrdnt,yCrdnt,acdnt_frm_lv1,acdnt_frm_lv2,acdnt_frm_lv3,acdnt_sta_lv1,acdnt_sta_lv2,rde_id,rde_nm,serial_no,rn,lon,lat
,,,1,3,10,False,2022102800100140,00,2022,2022년 10월,5,금요일,01,주간,09,09시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,948460,1941870,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,61,61-64세,1,남,500,보행자,500,보행자,200,부상,210,중상,43,41-50세,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조,앞 신호 없는 횡단보도 상 횡단보도,   ,104,-,난곡로,20220030531121,,,0.0,0.0,,,,,,,,2022159981,,126.91710273087016,37.47461897323768
,,,1,3,10,False,2022102800100522,00,2022,2022년 10월,5,금요일,02,야간,18,18시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,952536,1942224,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,53,51-60세,2,여,500,보행자,500,보행자,200,부상,210,중상,82,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, 좁은 골목길,   ,,,,20220030601121,,,0.0,0.0,,,,,,,,2022160343,,126.96317594474534,37.47802809561996
,,,1,3,10,False,2022110300100374,00,2022,2022년 11월,4,목요일,01,주간,17,17시,1162010200,서울특별시 관악구,200,차대차,230,추돌,235,차대차 - 추돌,06,안전운전불이행,948297,1942238,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,52,51-60세,1,남,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,34,31-40세,1,남,00,상해없음,08,뒷면 허리,없음,01, 건조, ,   ,104,-,난곡로,20220031161121,,,0.0,0.0,,,,,,,,2022163782,,126.9152335081089,37.47792673448056
,,,1,3,10,False,2022110300100375,00,2022,2022년 11월,4,목요일,01,주간,17,17시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,949710,1940985,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,2,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,42,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,56,51-60세,1,남,00,상해없음,18,좌측 대퇴부,없음,01, 건조, ,   ,104,-,호암로,20220031171121,,,0.0,0.0,,,,,,,,2022163783,,126.93129953447423,37.46671112534816
,,,1,3,10,False,2022110300100410,00,2022,2022년 11월,4,목요일,02,야간,18,18시,1162010100,서울특별시 관악구,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,98,기타,951653,1941983,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,1,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,52,51-60세,2,여,500,보행자,500,보행자,200,부상,210,중상,28,21-30세,1,남,00,상해없음,08,뒷면 허리,없음,01, 건조, 관악로8길 7,   ,,,,20220031181121,,,0.0,0.0,,,,,,,,2022163818,,126.95320533863527,37.475810097683016
,,,1,3,10,False,2022110500100168,00,2022,2022년 11월,6,토요일,01,주간,11,11시,1162010100,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,06,안전운전불이행,950322,1943161,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,38,31-40세,1,남,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,70,65세 이상,1,남,00,상해없음,98,기타,없음,01, 건조,앞 교차로 ,   ,104,-,은천로,20220032031121,,,0.0,0.0,,,,,,,,2022164877,,126.93807314684594,37.486357100368856
,,,1,3,10,False,2022110600100203,00,2022,2022년 11월,7,일요일,01,주간,13,13시,1162010100,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,02,신호위반,950774,1942803,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,2,0,0,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,51,51-60세,1,남,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,27,21-30세,1,남,13,우측 하퇴부,12,우측 대퇴부,없음,01, 건조, ,   ,,,,20220031731121,,,0.0,0.0,,,,,,,,2022165522,,126.94320961713046,37.48315455814907
,,,1,3,10,False,2022110700100170,00,2022,2022년 11월,1,월요일,01,주간,10,10시,1162010200,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,03,안전거리미확보,948239,1942739,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,60,51-60세,2,여,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,57,51-60세,1,남,00,상해없음,00,상해없음,없음,01, 건조, ,   ,104,-,난곡로,20220031501121,,,0.0,0.0,,,,,,,,2022165983,,126.91454232234574,37.482439112031905
,,,1,3,10,False,2022110700100559,00,2022,2022년 11월,1,월요일,02,야간,20,20시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,952865,1941887,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,48,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,47,41-50세,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조, ,   ,104,-,인헌2길,20220034611121,,,0.0,0.0,,,,,,,,2022166350,,126.9669184063074,37.47500745673795
,,,1,3,10,False,2022110800100236,00,2022,2022년 11월,2,화요일,01,주간,12,12시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,950442,1943211,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,66,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,65,65세 이상,1,남,00,상해없음,98,기타,없음,01, 건조,앞 횡단보도 ,   ,104,-,국회단지길,20220034161121,,,0.0,0.0,,,,,,,,2022166635,,126.9394270857136,37.48681421105119
,,,1,3,10,False,2022110900100119,00,2022,2022년 11월,3,수요일,01,주간,09,09시,1162010100,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,06,안전운전불이행,951007,1942374,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,36,31-40세,1,남,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,23,21-30세,1,남,00,상해없음,20,좌측 발,없음,01, 건조, ,   ,104,-,쑥고개로,20220035191121,,,0.0,0.0,,,,,,,,2022167156,,126.94587349984168,37.479300254185574
,,,1,3,10,False,2022111100100124,00,2022,2022년 11월,5,금요일,01,주간,09,09시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,951543,1942481,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,21,21-30세,2,여,500,보행자,500,보행자,200,부상,210,중상,24,21-30세,1,남,00,상해없음,98,기타,없음,01, 건조, ,   ,,,,20220032011121,,,0.0,0.0,,,,,,,,2022168392,,126.95192853207394,37.48029295094339
,,,1,3,10,False,2022111100100197,00,2022,2022년 11월,5,금요일,01,주간,11,11시,1162010200,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,02,신호위반,950247,1942129,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,150,이륜,300,상해없음,300,상해없음,74,65세 이상,1,남,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,48,41-50세,1,남,00,상해없음,18,좌측 대퇴부,없음,01, 건조, ,   ,104,-,신림로,20220032021121,,,0.0,0.0,,,,,,,,2022168463,,126.93729459197428,37.47705137940132
,,,1,3,10,False,2022111100100419,00,2022,2022년 11월,5,금요일,01,주간,17,17시,1162010100,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,951017,1943027,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,200,자전거,200,자전거,200,부상,210,중상,49,41-50세,2,여,100,원동기 자전거 이상,150,이륜,300,상해없음,300,상해없음,71,65세 이상,1,남,08,뒷면 허리,00,상해없음,없음,01, 건조, ,   ,,,,20220032931121,,,0.0,0.0,,,,,,,,2022168675,,126.94594313852204,37.48518645075237
,,,1,3,10,False,2022111100100473,00,2022,2022년 11월,5,금요일,02,야간,18,18시,1162010200,서울특별시 관악구,200,차대차,230,추돌,235,차대차 - 추돌,06,안전운전불이행,950079,1941863,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,48,41-50세,2,여,100,원동기 자전거 이상,110,승용,998,기타,998,기타불명,75,65세 이상,1,남,00,상해없음,00,상해없음,없음,01, 건조, ,   ,104,-,신림로,20220035061121,,,0.0,0.0,,,,,,,,2022168728,,126.9354126363398,37.474644787006746
,,,1,3,10,False,2022111200100073,00,2022,2022년 11월,6,토요일,01,주간,07,07시,1162010100,서울특별시 관악구,200,차대차,221,후진중충돌,221,차대차 - 충돌,06,안전운전불이행,950955,1943578,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,45,41-50세,1,남,200,자전거,200,자전거,200,부상,210,중상,48,41-50세,1,남,00,상해없음,04,앞면 배,없음,01, 건조,앞 도로 상가주차장,   ,104,-,양녕로,20220032151121,,,0.0,0.0,,,,,,,,2022168993,,126.94520514630914,37.49014946732674
,,,1,3,10,False,2022111200100604,00,2022,2022년 11월,6,토요일,02,야간,21,21시,1162010100,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,950660,1942902,03,비,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,160,원동기,300,상해없음,300,상해없음,25,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,25,21-30세,2,여,00,상해없음,09,우측 어깨,없음,02, 젖음/습기, ,   ,,,,20220032291121,,,0.0,0.0,,,,,,,,2022169498,,126.94191359311282,37.484040787700955
,,,1,3,10,False,2022111300100017,00,2022,2022년 11월,7,일요일,02,야간,01,01시,1162010100,서울특별시 관악구,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,02,신호위반,952890,1941936,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,22,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,23,21-30세,1,남,00,상해없음,06,뒷면 뒷목,없음,01, 건조, ,   ,104,-,인헌길,20220032201121,,,0.0,0.0,,,,,,,,2022169613,,126.9671980016654,37.47545038436013
,,,1,3,10,False,2022111300100448,00,2022,2022년 11월,7,일요일,02,야간,23,23시,1162010100,서울특별시 관악구,200,차대차,230,추돌,235,차대차 - 추돌,06,안전운전불이행,952334,1942249,02,흐림,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,37,31-40세,1,남,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,33,31-40세,1,남,01,앞면 얼굴,00,상해없음,없음,01, 건조,앞 도로 ,   ,104,-,남부순환로,20220032261121,,,0.0,0.0,,,,,,,,2022170032,,126.9608897718781,37.47824302627305
,,,1,3,10,False,2022111500100378,00,2022,2022년 11월,2,화요일,01,주간,16,16시,1162010200,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,02,신호위반,948567,1942752,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,59,51-60세,1,남,100,원동기 자전거 이상,160,원동기,200,부상,210,중상,55,51-60세,1,남,00,상해없음,98,기타,없음,01, 건조, ,   ,104,-,남부순환로,20220032511121,,,0.0,0.0,,,,,,,,2022170991,,126.9182511766021,37.48257460872184
,,,1,3,10,False,2022111500100590,00,2022,2022년 11월,2,화요일,02,야간,21,21시,1162010200,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,09,기타,948331,1942125,02,흐림,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,66,65세 이상,2,여,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,35,31-40세,1,남,00,상해없음,08,뒷면 허리,없음,02, 젖음/습기, ,   ,104,-,난곡로,20220032641121,,,0.0,0.0,,,,,,,,2022171194,,126.91562596452692,37.476910141839014
,,,1,3,10,False,2022111700100572,00,2022,2022년 11월,4,목요일,02,야간,21,21시,1162010100,서울특별시 관악구,200,차대차,230,추돌,235,차대차 - 추돌,06,안전운전불이행,951576,1942283,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,59,51-60세,1,남,100,원동기 자전거 이상,110,승용,200,부상,210,중상,41,41-50세,1,남,00,상해없음,07,뒷면 등,없음,01, 건조,앞 도로 좌회전 차로,   ,104,-,관악로,20220032781121,,,0.0,0.0,,,,,,,,2022172467,,126.95231478744421,37.47851005118033
,,,1,3,10,False,2022111800100619,00,2022,2022년 11월,5,금요일,02,야간,20,20시,1162010200,서울특별시 관악구,200,차대차,210,정면충돌,210,차대차 - 충돌,02,신호위반,949597,1942735,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,65,65세 이상,1,남,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,22,21-30세,1,남,00,상해없음,08,뒷면 허리,없음,01, 건조, ,   ,104,-,신림로,20220032871121,,,0.0,0.0,,,,,,,,2022173115,,126.92990194052337,37.48247817074969
,,,1,3,10,False,2022111800100642,00,2022,2022년 11월,5,금요일,02,야간,21,21시,1162010200,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,07,교차로운행방법위반,949439,1942600,01,맑음,110,교차로 - 교차로안,N,02,중상사고,0,1,0,1,100,원동기 자전거 이상,150,이륜,200,부상,230,부상신고,27,21-30세,1,남,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,53,51-60세,1,남,08,뒷면 허리,20,좌측 발,없음,01, 건조, ,   ,104,-,신원로,20220033611121,,,0.0,0.0,,,,,,,,2022173137,,126.92812419011501,37.4812527463516
,,,1,3,10,False,2022112000100035,00,2022,2022년 11월,7,일요일,02,야간,04,04시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,948564,1942750,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,998,기타,998,기타불명,60,51-60세,1,남,500,보행자,500,보행자,200,부상,210,중상,29,21-30세,1,남,00,상해없음,99,불명,없음,01, 건조, ,   ,104,-,남부순환로,20220032981121,,,0.0,0.0,,,,,,,,2022173799,,126.91821738555265,37.48255641518971
,,,1,3,10,False,2022112200100080,00,2022,2022년 11월,2,화요일,01,주간,08,08시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,948937,1943539,01,맑음,998,기타 - 기타,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,42,41-50세,1,남,500,보행자,500,보행자,100,사망,100,사망,66,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, 횡단보도 위 사고,   ,104,-,신사로,20220033211121,,,0.0,0.0,,,,,,,,2022174836,,126.92238136800819,37.48968855118644
,,,1,3,10,False,2022112200100143,00,2022,2022년 11월,2,화요일,01,주간,10,10시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,949483,1942395,01,맑음,299,단일로 - 기타,N,02,중상사고,0,2,0,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,68,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,81,65세 이상,2,여,00,상해없음,10,우측 팔,없음,01, 건조, 횡단보도 표시없는 노상임,   ,104,-,문성로,20220033221121,,,0.0,0.0,,,,,,,,2022174898,,126.92863590381633,37.479407438318816
,,,1,3,10,False,2022112300100350,00,2022,2022년 11월,3,수요일,01,주간,17,17시,1162010100,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,951022,1942681,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,26,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,19,13-20세,1,남,00,상해없음,01,앞면 얼굴,없음,01, 건조,앞 도로 횡단보도,   ,104,-,남부순환로,20220033431121,,,0.0,0.0,,,,,,,,2022175687,,126.94602271900145,37.48206812477311
,,,1,3,10,False,2022112400100322,00,2022,2022년 11월,4,목요일,01,주간,15,15시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,08,보행자보호의무위반,949752,1940613,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,78,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,69,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, ,   ,104,-,호암로,20220033491121,,,0.0,0.0,,,,,,,,2022176217,,126.93179984256324,37.46336047154074
,,,1,3,10,False,2022112500100294,00,2022,2022년 11월,5,금요일,01,주간,15,15시,1162010200,서울특별시 관악구,100,차대사람,120,차도통행중,120,차대사람 - 차도통행중,06,안전운전불이행,948714,1941430,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,130,화물,300,상해없음,300,상해없음,67,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,89,65세 이상,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조, ,   ,104,-,난곡로26길,20220033661121,,,0.0,0.0,,,,,,,,2022176801,,126.92000588253555,37.47066728114526
,,,1,3,10,False,2022112700100207,00,2022,2022년 11월,7,일요일,01,주간,15,15시,1162010100,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,06,안전운전불이행,951732,1942825,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,60,51-60세,2,여,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,27,21-30세,1,남,00,상해없음,03,앞면 가슴,없음,01, 건조,앞 도로 ,   ,104,-,중앙2길,20220036091121,,,0.0,0.0,,,,,,,,2022177878,,126.95404356208151,37.48340341711354
,,,1,3,10,False,2022112800100376,00,2022,2022년 11월,1,월요일,01,주간,17,17시,1162010100,서울특별시 관악구,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,06,안전운전불이행,952205,1942199,03,비,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,120,승합,300,상해없음,300,상해없음,72,65세 이상,1,남,500,보행자,500,보행자,200,부상,210,중상,74,65세 이상,2,여,00,상해없음,98,기타,없음,02, 젖음/습기, ,   ,104,-,낙성대로,20220033861121,,,0.0,0.0,,,,,,,,2022178426,,126.9594340665184,37.47778569543759
,,,1,3,10,False,2022113000100163,00,2022,2022년 11월,3,수요일,01,주간,11,11시,1162010100,서울특별시 관악구,200,차대차,299,기타,299,차대차 - 기타,06,안전운전불이행,950438,1942353,01,맑음,998,기타 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,48,41-50세,1,남,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,69,65세 이상,1,남,03,앞면 가슴,00,상해없음,없음,01, 건조, ,   ,,,,20220033971121,,,0.0,0.0,,,,,,,,2022179446,,126.93943962207882,37.47908061909652
,,,1,3,10,False,2022120300100032,00,2022,2022년 12월,6,토요일,02,야간,03,03시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,949669,1942310,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,150,이륜,300,상해없음,300,상해없음,44,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,27,21-30세,2,여,00,상해없음,06,뒷면 뒷목,없음,01, 건조, ,   ,104,-,문성로38길,20220034261121,,,0.0,0.0,,,,,,,,2022181010,,126.93074534239011,37.4786514659649
,,,1,3,10,False,2022120300100500,00,2022,2022년 12월,6,토요일,02,야간,21,21시,1162010100,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,01,중앙선침범,952861,1941828,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,210,개인형이동수단(PM),210,개인형이동수단(PM),300,상해없음,300,상해없음,23,21-30세,2,여,500,보행자,500,보행자,200,부상,210,중상,24,21-30세,2,여,00,상해없음,08,뒷면 허리,없음,01, 건조, ,   ,104,-,인헌길,20220034571121,,,0.0,0.0,,,,,,,,2022181457,,126.966876946855,37.47447546710316
,,,1,3,10,False,2022120500100474,00,2022,2022년 12월,1,월요일,02,야간,21,21시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,949655,1942949,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,47,41-50세,1,남,500,보행자,500,보행자,200,부상,210,중상,34,31-40세,1,남,00,상해없음,98,기타,없음,01, 건조, 보행자 무단횡단,   ,104,-,남부순환로,20220034441121,,,0.0,0.0,,,,,,,,2022182363,,126.93054329762471,37.484410168874625
,,,1,3,10,False,2022120500100475,00,2022,2022년 12월,1,월요일,02,야간,21,21시,1162010100,서울특별시 관악구,200,차대차,230,추돌,235,차대차 - 추돌,06,안전운전불이행,951844,1942466,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,2,0,100,원동기 자전거 이상,110,승용,200,부상,210,중상,70,65세 이상,1,남,100,원동기 자전거 이상,110,승용,200,부상,220,경상,46,41-50세,1,남,03,앞면 가슴,08,뒷면 허리,없음,01, 건조, ,   ,104,-,남부순환로,20220034451121,,,0.0,0.0,,,,,,,,2022182364,,126.95533382380799,37.48017349430831
,,,1,3,10,False,2022120700100498,00,2022,2022년 12월,3,수요일,02,야간,19,19시,1162010200,서울특별시 관악구,100,차대사람,199,기타,199,차대사람 - 기타,06,안전운전불이행,950297,1941903,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,50,41-50세,2,여,500,보행자,500,보행자,200,부상,210,중상,55,51-60세,1,남,00,상해없음,03,앞면 가슴,없음,01, 건조, ,   ,104,-,서림길,20220035751121,,,0.0,0.0,,,,,,,,2022183515,,126.9378753235988,37.4750170724422
,,,1,3,10,False,2022121400100018,00,2022,2022년 12월,3,수요일,02,야간,02,02시,1162010200,서울특별시 관악구,200,차대차,220,측면충돌,220,차대차 - 충돌,02,신호위반,949525,1942915,01,맑음,120,교차로 - 교차로부근,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,35,31-40세,1,남,100,원동기 자전거 이상,150,이륜,200,부상,210,중상,41,41-50세,1,남,00,상해없음,08,뒷면 허리,없음,01, 건조, 도로상,   ,104,-,남부순환로,20220035251121,,,0.0,0.0,,,,,,,,2022186923,,126.92907525496378,37.48409662236879
,,,1,3,10,False,2022121400100036,00,2022,2022년 12월,3,수요일,02,야간,05,05시,1162010200,서울특별시 관악구,100,차대사람,110,횡단중,110,차대사람 - 횡단중,06,안전운전불이행,949918,1941606,01,맑음,115,교차로 - 교차로횡단보도내,N,01,사망사고,1,0,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,24,21-30세,1,남,500,보행자,500,보행자,100,사망,100,사망,74,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, ,   ,104,-,신림로,20220035281121,,,0.0,0.0,,,,,,,,2022186941,,126.93360934990301,37.47231966353492
,,,1,3,10,False,2022121700100233,00,2022,2022년 12월,6,토요일,01,주간,13,13시,1162010200,서울특별시 관악구,100,차대사람,140,보도통행중,140,차대사람 - 보도통행중,08,보행자보호의무위반,947283,1942961,01,맑음,115,교차로 - 교차로횡단보도내,N,02,중상사고,0,1,0,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,24,21-30세,1,남,500,보행자,500,보행자,200,부상,210,중상,71,65세 이상,2,여,00,상해없음,98,기타,없음,01, 건조, ,   ,104,-,신사로,20220035591121,,,0.0,0.0,,,,,,,,2022188942,,126.90371383837471,37.484385968691754
,,,1,3,10,False,2022121700100479,00,2022,2022년 12월,6,토요일,02,야간,20,20시,1162010200,서울특별시 관악구,200,차대차,230,추돌,235,차대차 - 추돌,06,안전운전불이행,948263,1942548,01,맑음,299,단일로 - 기타,N,02,중상사고,0,1,2,0,100,원동기 자전거 이상,110,승용,300,상해없음,300,상해없음,56,51-60세,1,남,100,원동기 자전거 이상,110,승용,200,부상,210,중상,73,65세 이상,1,남,00,상해없음,05,뒷면 머리,없음,02, 젖음/습기, 도로상,   ,104,-,난곡로,20220035621121,,,0.0,0.0,,,,,,,,2022189174,,126.91482719430705,37.48071893112085
